,Unnamed: 0,No,year,month,day,hour,season,AQI,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
4593,48417,48418,2015,7,11,9,2,67,153,141,137,93,21,65,1009,28,cv,0.89,0,0
4594,48418,48419,2015,7,11,10,2,71,153,141,141,90,21,62,1009,29,cv,1.78,0,0
4595,48419,48420,2015,7,11,11,2,83,163,149,150,90,21,55,1009,31,cv,2.67,0,0
4596,48420,48421,2015,7,11,12,2,91,154,136,138,103,21,52,1008,32,cv,4.46,0,0
4597,48421,48422,2015,7,11,13,2,108,133,120,121,101,20,46,1007,33,SE,1.79,0,0
4598,48422,48423,2015,7,11,14,2,114,131,123,113,104,19,41,1006,34,cv,3.13,0,0
4599,48423,48424,2015,7,11,15,2,108,124,118,117,98,19,39,1005,35,SE,4.02,0,0
4600,48424,48425,2015,7,11,16,2,113,117,109,113,100,18,36,1004,35,SE,8.04,0,0
4601,48425,48426,2015,7,11,17,2,124,104,96,99,86,18,38,1004,34,SE,12.06,0,0
4602,48426,48427,2015,7,11,18,2,136,77,75,68,67,17,36,1004,34,SE,16.08,0,0
4603,48427,48428,2015,7,11,19,2,136,80,49,41,54,18,41,1004,33,SE,19.21,0,0
4604,48428,48429,2015,7,11,20,2,141,71,46,50,58,17,43,1004,31,SE,21,0,0
4605,48429,48430,2015,7,11,21,2,149,75,57,43,64,19,58,1005,28,SE,22.79,0,0
4606,48430,48431,2015,7,11,22,2,143,80,76,48,73,20,58,1005,29,SE,24.58,0,0
4607,48431,48432,2015,7,11,23,2,128,85,79,59,73,21,62,1004,29,SE,27.71,0,0
4608,48432,48433,2015,7,12,0,2,128,101,95,75,80,21,69,1004,27,SE,29.5,0,0
4609,48433,48434,2015,7,12,1,2,136,113,111,86,84,21,73,1004,26,cv,0.89,0,0
4610,48434,48435,2015,7,12,2,2,126,127,129,105,109,21,78,1004,25,SE,0.89,0,0
4611,48435,48436,2015,7,12,3,2,81,157,134,112,106,21,78,1004,25,cv,0.89,0,0
4612,48436,48437,2015,7,12,4,2,71,156,136,114,111,21,83,1003,24,SE,0.89,0,0
4613,48437,48438,2015,7,12,5,2,63,144,132,108,116,21,83,1003,24,NE,0.89,0,0
4614,48438,48439,2015,7,12,6,2,53,161,164,129,141,21,83,1003,24,cv,0.89,0,0
4615,48439,48440,2015,7,12,7,2,48,188,178,164,137,21,69,1003,27,NW,1.79,0,0
4616,48440,48441,2015,7,12,8,2,54,198,181,171,134,21,65,1002,28,NE,1.79,0,0
4617,48441,48442,2015,7,12,9,2,59,187,172,168,118,21,58,1002,30,NW,3.13,0,0
4618,48442,48443,2015,7,12,10,2,60,156,141,147,110,21,52,1001,32,NW,4.92,0,0
4619,48443,48444,2015,7,12,11,2,55,155,125,130,102,20,46,1000,33,cv,1.79,0,0
4620,48444,48445,2015,7,12,12,2,61,138,108,125,104,20,43,999,34,cv,2.68,0,0
4621,48445,48446,2015,7,12,13,2,75,136,97,107,92,20,37,998,37,cv,4.47,0,0
4622,48446,48447,2015,7,12,14,2,82,108,80,83,68,19,33,997,38,SE,3.13,0,0
4623,48447,48448,2015,7,12,15,2,91,89,68,70,67,17,27,996,39,cv,3.13,0,0
4624,48448,48449,2015,7,12,16,2,97,75,72,57,67,16,25,995,39,SE,3.13,0,0
4625,48449,48450,2015,7,12,17,2,108,77,65,55,60,14,30,996,34,SE,6.26,0,0
4626,48450,48451,2015,7,12,18,2,100,92,62,45,57,19,48,996,31,NE,3.13,0,0
4627,48451,48452,2015,7,12,19,2,100,82,54,32,54,20,55,996,30,NW,1.79,0,0
4628,48452,48453,2015,7,12,20,2,96,82,54,47,63,21,62,997,29,cv,0.89,0,0
4629,48453,48454,2015,7,12,21,2,70,85,68,56,66,21,65,997,28,cv,1.78,0,0
4630,48454,48455,2015,7,12,22,2,46,88,78,52,82,21,69,997,27,cv,2.67,0,0
4631,48455,48456,2015,7,12,23,2,47,83,73,40,70,21,73,997,26,cv,3.56,0,0
4632,48456,48457,2015,7,13,0,2,46,86,77,48,75,22,83,997,25,NE,0.89,0,0
4633,48457,48458,2015,7,13,1,2,45,80,77,46,62,22,83,997,25,cv,0.45,0,0
4634,48458,48459,2015,7,13,2,2,43,76,76,41,69,21,78,996,25,cv,0.9,0,0
4635,48459,48460,2015,7,13,3,2,42,65,67,40,56,20,73,997,25,NW,3.13,0,0
4636,48460,48461,2015,7,13,4,2,40,52,51,29,51,19,73,997,24,NW,4.92,0,0
4637,48461,48462,2015,7,13,5,2,37,72,58,26,54,18,69,997,24,NW,8.05,0,0
4638,48462,48463,2015,7,13,6,2,34,71,62,31,53,19,65,998,26,NW,11.18,0,0
4639,48463,48464,2015,7,13,7,2,31,49,43,19,42,18,54,998,28,NE,1.79,0,0
4640,48464,48465,2015,7,13,8,2,31,31,37,3,34,18,48,999,30,NW,3.13,0,0
4641,48465,48466,2015,7,13,9,2,30,33,34,3,29,17,38,999,33,NE,3.13,0,0
4642,48466,48467,2015,7,13,10,2,30,28,29,17,29,15,28,999,36,NE,4.92,0,0
4643,48467,48468,2015,7,13,11,2,29,25,19,7,19,14,26,999,36,SE,1.79,0,0
4644,48468,48469,2015,7,13,12,2,35,27,25,3,19,12,21,998,38,cv,1.79,0,0
4646,48470,48471,2015,7,13,14,2,33,37,27,12,24,13,21,997,39,SE,4.92,0,0
4647,48471,48472,2015,7,13,15,2,36,46,37,19,34,13,21,996,39,SE,8.05,0,0
4648,48472,48473,2015,7,13,16,2,42,49,40,31,40,13,20,996,40,cv,3.13,0,0
4649,48473,48474,2015,7,13,17,2,52,44,30,21,31,15,24,996,39,SE,4.92,0,0
4650,48474,48475,2015,7,13,18,2,52,43,32,18,37,14,24,996,38,SE,10.73,0,0
4651,48475,48476,2015,7,13,19,2,63,55,42,25,44,13,23,997,37,SE,14.75,0,0
4652,48476,48477,2015,7,13,20,2,74,62,49,28,49,14,26,997,36,SE,17.88,0,0
4653,48477,48478,2015,7,13,21,2,81,70,56,33,54,15,30,998,35,SE,21.01,0,0
4654,48478,48479,2015,7,13,22,2,85,77,63,39,60,18,48,999,30,cv,0.89,0,0
4655,48479,48480,2015,7,13,23,2,86,90,70,44,64,17,43,1000,31,SE,1.79,0,0
4656,48480,48481,2015,7,14,0,2,83,82,69,43,64,17,45,1000,30,SE,4.92,0,0
4657,48481,48482,2015,7,14,1,2,77,60,59,34,50,18,48,1001,30,SE,6.71,0.2,0.2
4658,48482,48483,2015,7,14,2,2,69,23,29,3,31,20,69,1003,26,NW,8.94,0,0
4659,48483,48484,2015,7,14,3,2,60,24,26,3,24,21,83,1003,24,NW,13.86,0,0
4660,48484,48485,2015,7,14,4,2,66,32,21,3,29,20,78,1003,24,cv,1.79,0,0
4661,48485,48486,2015,7,14,5,2,71,34,31,3,26,20,73,1003,25,NW,4.02,0,0
4662,48486,48487,2015,7,14,6,2,71,28,33,3,30,20,78,1003,24,NW,5.81,0,0
4663,48487,48488,2015,7,14,7,2,83,30,34,3,28,19,65,1004,26,NW,8.94,0,0
4664,48488,48489,2015,7,14,8,2,72,32,25,3,27,19,58,1004,28,NW,12.07,0,0
4665,48489,48490,2015,7,14,9,2,75,30,25,3,27,18,48,1004,30,NE,4.92,0,0
4666,48490,48491,2015,7,14,10,2,81,25,26,10,24,18,41,1005,33,NW,3.13,0,0
4667,48491,48492,2015,7,14,11,2,97,31,22,3,25,17,38,1004,33,SE,1.79,0,0
4668,48492,48493,2015,7,14,12,2,106,43,30,12,34,17,36,1004,34,NE,1.79,0,0
4669,48493,48494,2015,7,14,13,2,114,42,35,21,38,16,30,1003,36,SE,4.02,0,0
4670,48494,48495,2015,7,14,14,2,116,49,38,20,42,16,30,1002,36,SE,8.94,0,0
4672,48496,48497,2015,7,14,16,2,104,62,50,29,52,16,32,1002,35,SE,20.56,0,0
4673,48497,48498,2015,7,14,17,2,110,64,56,29,56,17,36,1002,34,SE,23.69,0,0
4674,48498,48499,2015,7,14,18,2,97,37,33,7,26,16,36,1003,33,cv,5.81,0,0
4675,48499,48500,2015,7,14,19,2,80,40,23,3,30,14,33,1003,32,NW,3.13,0,0
4676,48500,48501,2015,7,14,20,2,74,36,27,3,28,14,35,1003,31,NW,4.92,0,0
4677,48501,48502,2015,7,14,21,2,77,25,24,3,28,15,40,1004,30,NW,10.73,0,0
4678,48502,48503,2015,7,14,22,2,87,24,21,3,19,14,37,1005,30,NW,14.75,0,0
4679,48503,48504,2015,7,14,23,2,91,25,26,3,20,14,39,1005,29,NW,17.88,0,0
4680,48504,48505,2015,7,15,0,2,100,26,18,3,19,15,47,1005,27,NW,21.01,0,0
4681,48505,48506,2015,7,15,1,2,106,28,22,3,26,14,42,1005,28,NW,24.14,0,0
4682,48506,48507,2015,7,15,2,2,99,28,24,3,22,15,47,1004,27,NW,25.93,0,0
4683,48507,48508,2015,7,15,3,2,83,28,21,3,26,15,53,1004,25,NW,29.06,0,0
4684,48508,48509,2015,7,15,4,2,70,26,26,3,24,15,53,1004,25,cv,0.89,0,0
4685,48509,48510,2015,7,15,5,2,75,27,24,3,26,16,57,1004,25,cv,1.78,0,0
4686,48510,48511,2015,7,15,6,2,77,28,28,3,28,16,57,1004,25,NW,1.79,0,0
4687,48511,48512,2015,7,15,7,2,78,30,31,3,28,17,57,1005,26,NW,3.58,0,0
4688,48512,48513,2015,7,15,8,2,75,29,29,3,33,16,50,1005,27,NE,1.79,0,0
4689,48513,48514,2015,7,15,9,2,69,30,36,3,26,17,51,1005,28,NW,3.13,0,0
4693,48517,48518,2015,7,15,13,2,67,51,47,48,51,17,45,1006,30,NW,8.94,0,0
4694,48518,48519,2015,7,15,14,2,81,45,54,45,42,18,48,1006,30,NW,13.86,0,0
4695,48519,48520,2015,7,15,15,2,99,46,37,39,37,19,51,1006,30,NW,17.88,0,0
4696,48520,48521,2015,7,15,16,2,106,45,39,37,38,18,48,1006,30,NW,21.01,0,0
4697,48521,48522,2015,7,15,17,2,100,47,44,41,47,19,51,1005,30,cv,0.89,0,0
4698,48522,48523,2015,7,15,18,2,103,58,47,41,44,18,48,1005,30,NW,3.13,0,0
4699,48523,48524,2015,7,15,19,2,106,56,47,45,50,19,58,1006,28,NE,0.89,0,0
4700,48524,48525,2015,7,15,20,2,114,63,50,48,49,19,61,1006,27,NW,3.13,0,0
4701,48525,48526,2015,7,15,21,2,132,66,54,52,53,19,61,1006,27,NW,7.15,0,0
4702,48526,48527,2015,7,15,22,2,128,52,44,41,38,18,57,1006,27,NW,10.28,0,0
4703,48527,48528,2015,7,15,23,2,130,46,41,36,41,18,54,1007,28,NW,15.2,0,0
4704,48528,48529,2015,7,16,0,2,128,52,44,43,41,18,54,1006,28,NW,19.22,0,0
4705,48529,48530,2015,7,16,1,2,128,65,63,55,41,18,61,1007,26,NW,22.35,0.6,0.6
4706,48530,48531,2015,7,16,2,2,125,59,53,45,57,19,73,1007,24,NW,26.37,0.3,0.9
4707,48531,48532,2015,7,16,3,2,124,58,53,50,53,20,83,1007,23,NW,33.52,0,0
4708,48532,48533,2015,7,16,4,2,126,59,57,48,53,20,88,1007,22,NW,37.54,0,0
4709,48533,48534,2015,7,16,5,2,128,61,50,47,47,20,94,1008,21,NE,3.13,0.1,0.1
4710,48534,48535,2015,7,16,6,2,136,48,45,37,47,19,88,1008,21,NW,3.13,0.1,0.2
4711,48535,48536,2015,7,16,7,2,143,47,36,34,44,20,94,1008,21,NW,8.94,0,0
4712,48536,48537,2015,7,16,8,2,146,39,36,35,38,20,88,1008,22,NW,13.86,0,0
4713,48537,48538,2015,7,16,9,2,158,37,41,31,35,20,88,1008,22,NW,16.99,0,0
4714,48538,48539,2015,7,16,10,2,158,35,32,24,29,20,83,1008,23,NE,4.92,0,0
4715,48539,48540,2015,7,16,11,2,154,40,30,26,30,20,83,1008,23,NW,4.92,0,0
4716,48540,48541,2015,7,16,12,2,136,38,32,28,28,20,78,1008,24,NW,12.07,0,0
4717,48541,48542,2015,7,16,13,2,111,37,33,26,32,19,69,1007,25,NW,19.22,0,0
4718,48542,48543,2015,7,16,14,2,105,32,28,23,33,19,65,1007,26,NW,24.14,0,0
4719,48543,48544,2015,7,16,15,2,93,26,23,20,23,20,69,1007,26,NW,29.06,0,0
4720,48544,48545,2015,7,16,16,2,92,31,27,21,27,20,69,1006,26,NW,33.98,0,0
4721,48545,48546,2015,7,16,17,2,83,31,25,22,22,20,69,1006,26,NW,38,0,0
4722,48546,48547,2015,7,16,18,2,42,38,25,21,28,20,69,1006,26,NW,42.02,0,0
4723,48547,48548,2015,7,16,19,2,44,36,28,20,29,19,69,1006,25,NW,43.81,0,0
4724,48548,48549,2015,7,16,20,2,36,38,35,27,28,20,78,1007,24,cv,0.89,0,0
4725,48549,48550,2015,7,16,21,2,34,46,36,26,38,20,78,1008,24,NE,1.79,0,0
4726,48550,48551,2015,7,16,22,2,33,52,48,36,48,20,78,1008,24,NE,3.58,0,0
4727,48551,48552,2015,7,16,23,2,31,68,49,50,44,20,83,1008,23,NE,5.37,0,0
4728,48552,48553,2015,7,17,0,2,29,40,42,39,37,20,83,1008,23,NE,9.39,0,0
4736,48560,48561,2015,7,17,8,2,25,23,23,18,19,18,78,1008,22,NE,31.3,0,0
4737,48561,48562,2015,7,17,9,2,28,24,23,18,19,19,83,1008,22,NW,4.02,1.3,1.3
4738,48562,48563,2015,7,17,10,2,33,32,27,21,25,19,78,1008,23,NW,7.15,2.7,4
4739,48563,48564,2015,7,17,11,2,40,31,28,23,27,20,88,1008,22,NW,11.17,1.6,5.6
4740,48564,48565,2015,7,17,12,2,39,38,26,18,22,21,88,1008,23,NW,16.09,0.1,5.7
4741,48565,48566,2015,7,17,13,2,35,31,30,23,30,20,78,1007,24,NW,20.11,0,0
4742,48566,48567,2015,7,17,14,2,43,36,28,24,29,20,69,1007,26,NW,24.13,0,0
4743,48567,48568,2015,7,17,15,2,46,33,25,24,30,20,69,1006,26,NW,27.26,0,0
4744,48568,48569,2015,7,17,16,2,62,45,41,30,36,20,65,1006,27,NW,29.05,0,0
4745,48569,48570,2015,7,17,17,2,78,60,48,41,50,19,58,1006,28,cv,0.89,0,0
4746,48570,48571,2015,7,17,18,2,83,68,45,44,53,20,65,1005,27,cv,1.78,0,0
4747,48571,48572,2015,7,17,19,2,94,77,49,50,60,19,61,1006,27,cv,2.67,0,0
4748,48572,48573,2015,7,17,20,2,89,89,56,53,71,21,83,1006,24,cv,3.56,0,0
4749,48573,48574,2015,7,17,21,2,100,93,67,64,70,20,73,1006,25,cv,4.45,0,0
4750,48574,48575,2015,7,17,22,2,111,100,82,70,68,21,83,1006,24,cv,5.34,0,0
4751,48575,48576,2015,7,17,23,2,113,106,106,78,79,21,83,1006,24,cv,6.23,0,0
4752,48576,48577,2015,7,18,0,2,108,110,92,86,82,22,88,1006,24,cv,7.12,0.8,0.8
4753,48577,48578,2015,7,18,1,2,100,96,81,70,67,20,83,1006,23,NW,3.13,3,3.8
4754,48578,48579,2015,7,18,2,2,91,48,40,23,38,21,88,1006,23,NW,6.26,0,0
4755,48579,48580,2015,7,18,3,2,79,63,45,32,69,21,94,1006,22,NW,9.39,5.4,5.4
4756,48580,48581,2015,7,18,4,2,76,62,51,54,49,21,94,1006,22,NW,10.28,4.3,9.7
4757,48581,48582,2015,7,18,5,2,82,53,42,44,40,21,100,1006,21,NW,12.07,4.9,14.6
4758,48582,48583,2015,7,18,6,2,81,48,48,31,40,21,100,1006,21,cv,0.89,0,0
4759,48583,48584,2015,7,18,7,2,86,41,41,34,41,20,94,1006,21,cv,1.78,0,0
4760,48584,48585,2015,7,18,8,2,88,34,40,30,34,20,88,1007,22,NE,1.79,0,0
4761,48585,48586,2015,7,18,9,2,86,39,45,31,34,20,88,1007,22,SE,1.79,0,0
4762,48586,48587,2015,7,18,10,2,83,40,44,36,36,20,78,1007,24,cv,0.89,0,0
4763,48587,48588,2015,7,18,11,2,91,54,39,36,36,20,78,1008,24,cv,1.78,0.1,0.1
4764,48588,48589,2015,7,18,12,2,103,53,47,42,42,21,73,1007,26,cv,2.67,0,0
4765,48589,48590,2015,7,18,13,2,119,57,41,39,38,21,69,1006,27,SE,1.79,0,0
4766,48590,48591,2015,7,18,14,2,125,57,50,43,44,20,65,1006,27,SE,4.92,0,0
4767,48591,48592,2015,7,18,15,2,120,53,58,48,43,20,61,1006,28,SE,8.05,0,0
4768,48592,48593,2015,7,18,16,2,112,44,39,33,28,21,65,1005,28,SE,12.07,0.6,0.6
4769,48593,48594,2015,7,18,17,2,107,25,19,19,28,21,88,1005,23,SE,15.2,0,0
4770,48594,48595,2015,7,18,18,2,99,42,29,36,35,22,88,1006,24,cv,0.89,0,0
4771,48595,48596,2015,7,18,19,2,94,54,33,33,28,21,88,1006,23,NW,4.02,0,0
4772,48596,48597,2015,7,18,20,2,90,59,37,27,38,21,94,1006,22,NE,1.79,0.2,0.2
4773,48597,48598,2015,7,18,21,2,80,63,50,45,49,21,94,1007,22,NE,3.58,0.1,0.3
4774,48598,48599,2015,7,18,22,2,69,50,43,48,42,21,88,1007,23,cv,0.89,0,0
4775,48599,48600,2015,7,18,23,2,57,52,53,36,47,22,94,1007,23,cv,1.78,0,0
4776,48600,48601,2015,7,19,0,2,50,60,62,40,50,21,94,1007,22,cv,2.67,13.2,13.2
4777,48601,48602,2015,7,19,1,2,44,70,60,52,58,22,100,1007,22,cv,3.56,9.3,22.5
4778,48602,48603,2015,7,19,2,2,40,77,63,56,63,21,94,1007,22,cv,4.45,0,0
4779,48603,48604,2015,7,19,3,2,42,80,62,56,69,22,100,1007,22,cv,5.34,0,0
4780,48604,48605,2015,7,19,4,2,35,85,60,50,72,21,100,1007,21,NE,1.79,0,0
4781,48605,48606,2015,7,19,5,2,38,84,66,56,68,21,94,1007,22,cv,0.89,0,0
4782,48606,48607,2015,7,19,6,2,39,74,64,58,70,21,94,1008,22,cv,1.78,0,0
4783,48607,48608,2015,7,19,7,2,56,77,58,61,60,21,94,1008,22,NW,3.13,0,0
4784,48608,48609,2015,7,19,8,2,65,80,61,55,52,22,100,1008,22,NE,1.79,0,0
4785,48609,48610,2015,7,19,9,2,91,103,72,69,77,22,94,1008,23,NE,3.58,0,0
4786,48610,48611,2015,7,19,10,2,119,114,85,101,79,22,88,1009,24,NE,5.37,0,0
4787,48611,48612,2015,7,19,11,2,130,116,90,102,85,23,88,1008,25,NE,7.16,0,0
4788,48612,48613,2015,7,19,12,2,138,124,112,117,101,23,94,1008,24,SE,0.89,0,0
4789,48613,48614,2015,7,19,13,2,147,127,118,110,100,22,88,1008,24,NE,3.13,0,0
4790,48614,48615,2015,7,19,14,2,150,144,119,117,94,22,69,1007,28,cv,1.79,0,0
4791,48615,48616,2015,7,19,15,2,146,140,97,104,80,22,74,1007,27,SE,4.02,0,0
4792,48616,48617,2015,7,19,16,2,135,68,60,53,59,22,78,1007,26,SE,8.94,0,0
4793,48617,48618,2015,7,19,17,2,133,61,58,50,59,22,94,1007,23,SE,13.86,0,0
4794,48618,48619,2015,7,19,18,2,128,59,61,46,55,22,88,1007,24,SE,17.88,0,0
4795,48619,48620,2015,7,19,19,2,117,52,56,37,45,21,88,1008,23,SE,19.67,0.3,0.3
4796,48620,48621,2015,7,19,20,2,117,51,56,35,48,21,88,1008,23,NE,0.89,0,0
4797,48621,48622,2015,7,19,21,2,124,67,70,65,69,21,88,1009,23,cv,0.89,0,0
4798,48622,48623,2015,7,19,22,2,131,86,79,73,79,21,88,1009,23,NE,0.89,0,0
4799,48623,48624,2015,7,19,23,2,148,92,84,78,83,22,94,1009,23,NE,1.78,0.3,0.3
4800,48624,48625,2015,7,20,0,2,153,102,89,80,82,22,94,1009,23,cv,0.89,0.1,0.4
4801,48625,48626,2015,7,20,1,2,144,102,79,75,86,22,94,1008,23,cv,1.78,0,0
4802,48626,48627,2015,7,20,2,2,138,101,87,75,84,22,94,1008,23,NW,1.79,0,0
4803,48627,48628,2015,7,20,3,2,132,91,78,67,82,22,100,1008,22,SE,3.13,0,0
4804,48628,48629,2015,7,20,4,2,139,93,72,73,73,22,94,1008,23,NE,0.89,0,0
4805,48629,48630,2015,7,20,5,2,157,93,73,64,74,22,94,1008,23,cv,0.89,0,0
4806,48630,48631,2015,7,20,6,2,164,93,73,67,77,21,94,1008,22,NE,3.13,0,0
4807,48631,48632,2015,7,20,7,2,167,100,81,77,75,21,94,1008,22,NE,4.92,0,0
4808,48632,48633,2015,7,20,8,2,158,98,93,87,88,22,94,1009,23,NE,8.05,0,0
4809,48633,48634,2015,7,20,9,2,154,91,91,84,76,22,94,1009,23,NE,9.84,0,0
4810,48634,48635,2015,7,20,10,2,148,84,91,79,80,22,83,1009,25,NE,11.63,0,0
4811,48635,48636,2015,7,20,11,2,136,103,100,89,86,22,78,1009,26,SE,1.79,0,0
4812,48636,48637,2015,7,20,12,2,128,106,99,95,80,22,74,1008,27,SE,3.58,0,0
4813,48637,48638,2015,7,20,13,2,132,108,87,87,66,23,74,1008,28,SE,6.71,0,0
4816,48640,48641,2015,7,20,16,2,102,65,83,73,65,23,74,1006,28,SE,1.79,0,0
4817,48641,48642,2015,7,20,17,2,91,96,81,75,64,22,65,1005,29,SE,4.92,0,0
4818,48642,48643,2015,7,20,18,2,80,96,85,76,76,22,69,1005,28,SE,6.71,0,0
4819,48643,48644,2015,7,20,19,2,66,109,87,82,81,22,69,1005,28,SE,8.5,0,0
4820,48644,48645,2015,7,20,20,2,53,115,97,82,97,22,74,1005,27,SE,10.29,0,0
4821,48645,48646,2015,7,20,21,2,44,121,126,95,106,23,78,1006,27,SE,14.31,0,0
4822,48646,48647,2015,7,20,22,2,42,145,142,120,132,23,83,1006,26,SE,17.44,0,0
4823,48647,48648,2015,7,20,23,2,43,135,138,134,131,23,88,1007,25,SE,20.57,0,0
4824,48648,48649,2015,7,21,0,2,42,137,135,114,111,22,83,1007,25,SE,22.36,0,0
4825,48649,48650,2015,7,21,1,2,38,140,120,107,112,22,88,1007,24,SE,24.15,0,0
4826,48650,48651,2015,7,21,2,2,42,128,105,97,108,22,88,1006,24,SE,25.94,0,0
4827,48651,48652,2015,7,21,3,2,53,124,88,84,85,22,94,1006,23,SE,26.83,0,0
4828,48652,48653,2015,7,21,4,2,38,104,78,70,74,22,94,1006,23,cv,0.89,0,0
4829,48653,48654,2015,7,21,5,2,34,98,79,76,83,22,94,1006,23,SE,1.79,0,0
4830,48654,48655,2015,7,21,6,2,33,116,91,83,89,22,94,1006,23,SE,4.92,0,0
4831,48655,48656,2015,7,21,7,2,36,145,119,103,116,23,94,1006,24,SE,6.71,0,0
4832,48656,48657,2015,7,21,8,2,45,161,145,132,133,23,94,1006,24,SE,8.5,0,0
4833,48657,48658,2015,7,21,9,2,56,177,165,150,141,22,88,1006,24,SE,10.29,0,0
4836,48660,48661,2015,7,21,12,2,98,193,123,178,150,23,78,1006,27,SE,1.79,0,0
4837,48661,48662,2015,7,21,13,2,99,205,181,183,140,23,70,1005,29,SE,3.58,0,0
4838,48662,48663,2015,7,21,14,2,108,201,169,180,134,23,70,1004,29,SE,6.71,0,0
4839,48663,48664,2015,7,21,15,2,110,178,146,160,122,24,74,1003,29,SE,10.73,0,0
4840,48664,48665,2015,7,21,16,2,106,166,142,150,124,24,70,1003,30,SE,13.86,0,0
4841,48665,48666,2015,7,21,17,2,98,177,150,155,129,24,74,1003,29,SE,15.65,0,0
4842,48666,48667,2015,7,21,18,2,96,186,159,161,142,24,74,1002,29,SE,17.44,0,0
4843,48667,48668,2015,7,21,19,2,94,123,120,114,95,24,78,1003,28,SE,19.23,0,0
4844,48668,48669,2015,7,21,20,2,93,53,47,40,54,21,65,1004,28,SE,26.38,0,0
4845,48669,48670,2015,7,21,21,2,97,57,41,38,54,21,88,1005,23,SE,30.4,0,0
4846,48670,48671,2015,7,21,22,2,99,60,53,46,54,22,94,1005,23,NW,1.79,0,0
4847,48671,48672,2015,7,21,23,2,86,61,52,44,58,22,94,1005,23,SE,1.79,0,0
4848,48672,48673,2015,7,22,0,2,74,52,45,44,49,22,94,1005,23,SE,2.68,0,0
4849,48673,48674,2015,7,22,1,2,65,53,55,48,57,22,100,1005,22,SE,3.57,0,0
4850,48674,48675,2015,7,22,2,2,58,58,57,42,57,21,94,1004,22,SE,5.36,0,0
4851,48675,48676,2015,7,22,3,2,55,67,55,51,62,21,100,1004,21,NW,0.89,0,0
4852,48676,48677,2015,7,22,4,2,55,76,61,55,70,21,100,1004,21,NW,2.68,0,0
4853,48677,48678,2015,7,22,5,2,59,94,67,54,72,21,94,1004,22,cv,0.89,0,0
4854,48678,48679,2015,7,22,6,2,59,99,81,70,83,21,94,1004,22,SE,0.89,0,0
4855,48679,48680,2015,7,22,7,2,59,98,100,82,90,21,94,1005,22,SE,1.78,0,0
4856,48680,48681,2015,7,22,8,2,88,92,99,89,80,22,88,1005,24,cv,0.89,0,0
4857,48681,48682,2015,7,22,9,2,111,86,93,81,65,22,83,1005,25,cv,1.78,0,0
4858,48682,48683,2015,7,22,10,2,125,95,82,77,64,22,78,1005,26,SE,1.79,0,0
4859,48683,48684,2015,7,22,11,2,127,88,82,71,65,22,74,1004,27,cv,0.89,0,0
4860,48684,48685,2015,7,22,12,2,131,83,65,77,56,22,69,1004,28,SE,1.79,0,0
4861,48685,48686,2015,7,22,13,2,144,78,64,65,39,22,62,1004,30,cv,0.89,0,0
4862,48686,48687,2015,7,22,14,2,152,52,50,58,47,22,62,1003,30,SE,1.79,0,0
4863,48687,48688,2015,7,22,15,2,151,46,44,49,46,23,66,1002,30,SE,3.58,0,0
4864,48688,48689,2015,7,22,16,2,143,54,60,58,56,22,62,1002,30,SE,5.37,0,0
4865,48689,48690,2015,7,22,17,2,131,52,54,46,52,22,62,1002,30,SE,7.16,0,0
4866,48690,48691,2015,7,22,18,2,113,60,60,53,54,22,65,1002,29,SE,10.29,0,0
4867,48691,48692,2015,7,22,19,2,94,67,60,53,53,22,69,1003,28,SE,12.08,0,0
4868,48692,48693,2015,7,22,20,2,93,13,8,5,14,19,69,1005,25,NW,11.18,2.5,2.5
4869,48693,48694,2015,7,22,21,2,91,24,15,3,10,22,94,1005,23,SE,1.79,0.3,2.8
4870,48694,48695,2015,7,22,22,2,91,27,14,8,16,24,94,1005,25,NW,3.13,0.7,3.5
4871,48695,48696,2015,7,22,23,2,85,32,25,17,20,24,94,1005,25,cv,1.79,0,0
4872,48696,48697,2015,7,23,0,2,76,37,30,18,30,25,88,1005,27,NW,1.79,0,0
4873,48697,48698,2015,7,23,1,2,61,49,35,24,32,23,94,1004,24,NE,1.79,0,0
4874,48698,48699,2015,7,23,2,2,59,48,38,30,32,23,94,1004,24,cv,0.89,0,0
4875,48699,48700,2015,7,23,3,2,59,52,37,27,38,23,100,1004,23,NE,0.89,0,0
4876,48700,48701,2015,7,23,4,2,64,51,39,29,37,23,100,1004,23,SE,0.89,0,0
4877,48701,48702,2015,7,23,5,2,56,46,38,25,40,23,100,1005,23,SE,1.78,0,0
4878,48702,48703,2015,7,23,6,2,39,46,45,35,45,23,100,1005,23,NW,0.89,0.1,0.1
4879,48703,48704,2015,7,23,7,2,45,48,43,34,37,23,94,1005,24,NE,1.79,0,0
4880,48704,48705,2015,7,23,8,2,63,45,40,37,35,24,94,1005,25,NE,3.58,0,0
4881,48705,48706,2015,7,23,9,2,77,43,46,35,37,24,83,1006,27,cv,0.89,0,0
4882,48706,48707,2015,7,23,10,2,74,45,53,40,44,24,83,1005,27,cv,1.78,0,0
4883,48707,48708,2015,7,23,11,2,85,56,59,48,47,23,83,1005,26,cv,2.67,0,0
4884,48708,48709,2015,7,23,12,2,94,70,61,58,51,23,83,1004,26,cv,3.56,0,0
